x1,x2,x3,x4a,x4b,x5,x6,x7,x8,x9a,x9b,x10,x11,x12,x13,x15,x16,x17,x18,Exposure,y
54,1,23,1,0,3.812613981,65,131,0,0,0,20,40,51,53,0,1,1,1,0.08369196,0
39,1,22,1,0,7.160567423,375,31,1,0,0,18.53,65,63,54,0,1,1,1,1.556654312,1
58,0,12,1,1,3.592232688,6,35,1,0,0,9.18,49,61,55,0,1,1,0,-0.419727811,0
54,1,21,1,0,3.828650776,33,0,0,0,0,15.63,62,41,60,0,0,0,0,-1.969699404,0
77,0,33,1,0,1.699925746,107,111,0,0,0,3.16,50,38,72,1,0,0,0,1.305919773,0
53,1,21,1,1,2.567092777,56,6,1,0,0,7.37,59,38,52,0,1,0,1,0.272304492,1
64,0,22,1,0,3.892255478,119,226,1,0,0,25.01,60,51,54,0,1,1,1,0.571575326,0
50,1,19,1,0,2.00316186,203,104,0,0,0,14.6,60,54,62,1,1,1,1,1.086939159,0
60,1,10,1,0,3.838674789,66,348,0,0,0,2.8,55,68,49,1,1,1,1,-0.040805885,0
60,1,16,1,1,12.57443232,0,0,0,1,0,16.92,48,59,39,1,1,1,1,3.293840248,0
72,0,24,1,0,9.510208404,192,167,0,0,0,17.77,78,64,67,0,1,1,1,-1.305062893,1
52,1,19,1,1,4.868498399,21,11,0,0,0,14.74,54,41,49,1,1,1,0,0.203682036,0
59,0,14,0,0,3.401114672,332,65,0,0,0,17.25,61,61,60,1,1,1,1,0.555266138,0
46,1,25,1,0,5.214424496,61,98,0,0,0,21.52,51,60,55,1,1,1,1,-1.529998277,1
49,1,13,1,0,4.546673121,196,0,0,0,1,13.37,53,64,47,1,1,1,1,2.952299435,1
69,0,16,1,0,3.619153844,142,38,0,0,1,16.09,50,52,61,1,1,1,1,5.941537656,0
38,1,16,1,0,4.346620572,68,63,0,0,0,11.34,56,56,46,0,0,0,0,0.132598259,0
47,1,36,1,0,3.658712997,374,261,0,0,0,9.27,53,68,54,0,0,1,1,1.187493508,0
52,0,38,1,0,11.77789692,91,237,0,0,0,23.97,53,74,77,1,0,0,0,-0.458512197,1
67,0,36,0,0,13.25922189,68,37,0,0,0,8.47,51,70,51,0,1,1,1,5.472473436,0
52,1,35,1,1,7.441415612,8,51,1,1,0,4.3,40,52,57,1,1,1,1,3.345896697,1
78,0,16,1,0,4.236733002,29,34,0,0,0,15.54,57,51,41,0,1,1,1,-0.57217901,0
41,1,21,1,0,3.94756804,146,69,0,0,0,2.64,53,47,48,1,0,0,1,-0.135949931,0
52,0,21,1,0,4.086597092,101,30,0,0,0,17.55,51,51,62,0,0,0,0,-1.04469921,0
47,1,19,1,0,10.84728067,223,711,1,0,0,54.69,62,61,75,1,0,1,1,-0.410218111,0
51,1,9,1,0,9.198300677,45,382,0,1,0,2.7,62,71,57,1,0,0,0,-0.752562669,0
59,0,18,1,0,2.016402494,526,16,1,1,0,17.89,70,52,57,0,1,1,1,0.670156734,1
48,1,6,1,0,2.583215174,160,213,1,0,1,24.81,45,44,45,0,0,0,0,0.675284717,0
42,1,22,1,0,3.974201337,43,414,1,0,0,28.49,47,51,46,1,1,1,1,0.446595308,0
59,1,21,1,0,4.477338404,40,114,1,0,0,5.7,51,55,36,1,1,1,1,-1.944832863,0
47,1,26,1,0,3.622937065,103,85,0,0,0,20.86,44,51,57,1,1,1,1,3.020075929,1
54,1,15,0,0,4.603187783,896.5,711,1,0,0,30.54,60,60,53,0,1,1,1,0.784178305,0
60,1,17,1,0,5.037551849,146,571,1,1,0,28.1,64,41,46,1,0,0,0,-0.598566162,0
38,1,21,1,0,2.156889878,226,235,1,0,0,9.58,52,47,56,0,0,1,0,-0.405949934,0
62,0,15,1,0,2.918727754,4,28,0,0,0,20.49,41,55,63,0,1,1,1,4.074738044,0
49,1,9,1,0,2.977553606,38,185,1,0,0,14.77,50,60,56,0,1,1,1,0.643928161,0
68,0,48,1,0,11.97344401,205,105,0,0,0,12.05,72,68,30,1,0,1,1,0.181946198,0
49,1,40,1,1,3.862374432,85,274,0,0,0,27.4,60,47,31,0,0,0,0,-1.108735137,0
43,1,16,1,0,4.977866384,80,5,0,1,0,11.11,44,52,60,0,1,0,0,-0.396977016,0
57,1,14,1,0,6.425832665,21,95,1,0,0,19.27,37,69,52,1,1,1,1,1.329225206,0
56,1,31,1,0,3.824902262,233,41,0,0,0,8.18,61,44,72,0,0,0,0,-0.252005681,0
69,0,29,1,0,5.747577585,463,64,0,0,0,10.45,74,70,55,0,1,1,1,0.528406757,0
60,0,14,0,0,16.91219572,12,26,0,1,0,22.88,35,79,65,1,0,1,1,-0.890038571,0
61,1,12,1,1,5.499403423,0,0,1,1,0,17.6,33,53,58,0,0,0,0,1.279092496,0
75,0,8,1,0,3.424976784,40,123,1,0,0,12.65,52,67,60,1,0,1,1,0.231745635,0
57,1,37,0,0,3.236596915,896.5,145,0,0,0,28.55,53,57,53,0,0,0,0,-0.048679539,1
78,0,16,1,1,4.850241668,0,18,0,0,0,17.98,48,55,59,0,1,1,1,1.268692599,0
32,1,11,1,0,2.145244318,89,58,1,0,0,11.29,39,63,55,1,1,1,1,4.030417383,1
59,1,25,1,0,5.892983098,220,244,0,1,0,37.57,60,45,38,0,1,1,1,-0.567962358,1
53,1,32,0,0,6.064874526,474,167,1,0,0,15.42,65,50,53,0,0,0,0,0.153705213,1
44,1,12,1,0,5.233938511,89,47,0,0,0,12.83,52,64,51,1,1,1,1,-0.997185246,0
68,0,24,0,0,4.759352519,896.5,276,0,1,0,22.44,62,51,38,0,1,1,1,-1.136932867,0
50,1,25,1,0,2.428045314,26,19,1,0,0,39.14,47,60,40,0,0,1,1,4.241458599,0
56,1,12,1,0,4.15801594,72,6,1,0,1,11.6,41,53,43,1,0,1,0,4.474948455,0
58,0,30,1,1,3.925618126,5,107,0,0,0,23.53,41,47,55,1,0,0,1,4.625469039,0
60,0,26,1,0,3.656688747,142,18,1,0,0,29.03,66,62,64,0,0,0,0,-0.708304041,1
64,1,14,1,0,8.556319157,23,75,0,1,0,6.18,62,49,56,0,0,0,1,-0.476072052,0
43,1,16,1,1,8.345415674,1,132,0,0,0,17.81,44,55,59,1,0,1,0,-0.391961566,0
60,1,33,1,1,6.923740762,79,51,0,1,0,22.24,56,66,56,1,0,1,1,-0.155100891,0
76,0,25,1,0,5.73522873,127,218,0,1,0,6.94,80,41,43,1,1,1,1,1.197091826,0
68,1,14,1,0,5.732768546,32,58,0,0,1,30.61,49,53,64,0,0,0,0,-0.639942732,0
68,0,9,1,1,3.768460892,16,28,1,1,0,17.51,58,57,42,1,1,1,1,1.152852668,0
84,0,20,1,0,2.475273168,10,37,0,1,0,18.33,42,34,72,1,1,1,1,-0.539350904,0
41,1,23,1,0,2.64243403,386,45,1,1,0,28.62,54,35,67,0,1,1,1,2.202109415,1
55,0,18,1,0,4.207490773,130,51,0,0,0,8.19,62,43,51,1,0,1,0,-0.347539738,1
43,1,9,0,0,2.168793566,290,559,0,0,0,23.9,62,56,74,0,1,1,1,0.672959279,0
55,1,35,1,0,3.269605273,16,0,1,0,0,19.13,50,42,56,0,0,0,0,-1.203029342,0
58,1,26,1,1,6.488384091,63,62,0,1,0,13.77,63,49,62,0,0,1,0,0.670710257,0
51,1,15,1,0,4.071536476,185,153,1,0,1,16.56,45,60,38,1,0,1,1,-0.289622246,0
44,1,41,1,0,5.799797308,22,20,1,0,0,10.42,47,68,54,0,1,1,1,0.446369161,0
70,0,20,1,0,4.737052344,10,38,0,0,0,17.66,49,44,48,1,0,1,0,-0.001911874,0
65,1,28,1,0,3.689662705,64,42,0,0,0,19.23,65,42,68,1,0,0,0,-2.000176652,1
58,0,47,1,0,11.01053188,33,149,1,0,0,19.08,53,74,59,0,0,0,0,0.646005964,0
65,0,18,1,1,2.900609079,48,0,1,0,0,14.92,56,44,49,0,1,1,1,4.556117511,0
43,1,21,1,0,5.396016815,124,14,0,0,0,5.44,55,61,73,1,1,1,1,-0.470555134,0
55,1,23,1,0,5.82678362,50,104,1,0,0,22.82,42,69,49,0,1,0,1,4.269379861,0
43,1,49,1,0,15.8454665,0,49,1,0,0,24.59,39,56,55,0,1,1,1,-1.144575095,0
58,0,17,1,0,7.31050026,23,46,1,0,0,22.12,54,74,57,1,0,0,0,0.628803584,0
57,1,16,1,0,4.818810305,65,115,0,0,0,18.76,61,48,50,0,1,1,1,-0.645729495,0
67,1,22,1,0,4.191459242,19,0,1,1,0,19.59,43,52,70,1,0,1,1,0.443245951,0
57,1,18,1,1,3.600495982,9,34,0,0,0,24.39,62,55,37,0,0,1,1,-1.43722474,0
55,1,6,0,0,1.548330332,181,61,0,0,0,11.77,51,53,54,1,1,1,1,0.788825857,0
70,0,23,1,0,4.532287358,81,10,1,1,0,11.56,52,59,52,1,1,1,1,-0.020287135,0
51,1,24,0,0,3.555510551,181,109,1,0,0,24.25,57,49,49,1,0,0,0,-1.628172179,1
52,1,26,1,0,4.573223527,0,0,0,0,0,20.88,38,51,70,1,1,1,1,2.687646772,0
76,0,28,1,1,4.433530933,5,0,1,0,0,18.74,47,54,46,0,1,1,0,-0.370010802,0
51,1,23,1,0,3.650470289,155,48,0,0,0,6.33,59,38,41,0,1,0,1,-0.903515304,0
63,0,11,1,0,4.598762912,13,0,1,1,0,31.51,40,56,70,0,0,1,1,3.551708485,0
54,1,21,1,0,10.2048214,0,6,0,0,0,20.87,49,72,51,0,0,1,1,-0.990418143,0
37,1,14,1,1,4.51692522,15,5,1,0,0,17.41,41,58,55,1,1,1,1,2.741770553,0
44,1,42,1,0,5.196146984,45,20,0,0,0,22.09,56,55,66,1,1,1,1,6.260679395,0
59,1,11,0,0,2.961346279,235,107,0,1,0,22.71,41,63,64,0,1,1,1,5.108099645,0
54,0,20,1,0,4.145883831,90,27,0,0,0,28.44,50,42,55,1,1,1,1,4.114723593,0
46,1,23,1,0,1.768670286,102,31,0,0,0,8.61,60,32,58,0,0,1,1,0.38561913,0
50,1,44,1,0,2.901771114,159,66,0,0,0,36.22,56,48,52,0,0,1,1,0.090425388,1
55,1,13,1,0,9.549919286,40,57,1,0,1,18.39,53,59,60,0,0,1,1,3.200925554,0
53,1,12,1,0,3.611129473,90,0,1,1,0,24.78,41,43,55,1,1,1,1,1.473862505,0
65,0,26,1,1,1.627209749,61,35,0,0,0,12.65,54,39,57,0,0,1,0,-0.469523968,0
59,0,12,1,1,3.472753265,11,2,0,0,0,30.62,57,48,67,1,1,1,1,4.334814588,1
67,0,32,1,0,6.50347857,341,0,1,0,0,19.2,69,76,58,1,0,1,1,-0.339707166,1
45,1,15,1,0,3.602232646,62,56,0,0,0,10.83,49,64,75,1,0,1,0,0.767396701,0
51,1,19,0,0,3.231073722,602,156,1,0,0,10.58,68,52,59,0,0,1,1,0.324252059,0
63,0,25,1,0,3.881280984,55,47,0,0,0,37.06,49,60,66,1,1,1,1,0.353102941,0
62,1,33,1,0,5.757523418,160,59,0,0,0,21.5,58,55,47,1,1,1,0,-1.292620296,0
42,1,34,1,1,8.646761138,34,14,0,0,0,8.94,60,60,63,0,1,1,1,1.133178966,0
54,1,11,1,0,6.905574877,58,0,1,1,0,27.42,55,79,49,0,0,1,0,-0.13004287,1
55,1,16,1,0,8.80062315,28,0,0,1,0,9.59,53,60,50,0,1,1,1,0.294047047,0
57,1,21,0,0,2.960801137,249,711,1,0,0,13.96,42,53,50,1,0,0,0,1.696647098,0
58,1,11,1,0,3.643434667,44,214,1,0,0,18.36,60,48,57,1,0,1,1,0.506463317,1
67,0,17,1,1,7.426449112,123,309,1,1,0,8.35,59,55,51,1,0,1,1,2.626958556,0
49,1,26,1,0,7.517751384,107,80,1,0,0,18.42,52,57,57,0,1,1,1,-0.434216506,0
51,1,24,1,0,4.036449324,35,62,0,0,0,6.19,52,52,49,1,0,0,0,-0.779085784,0
54,0,15,1,0,3.495551022,120,41,0,0,0,9.26,52,42,59,1,1,1,1,-0.015993391,0
46,1,18,1,0,5.836233509,18,9,0,1,0,12.9,58,43,39,1,0,0,0,-1.278948642,0
62,0,19,1,0,4.626794761,252,72,0,1,0,12.62,61,55,62,1,0,1,1,0.577003491,0
59,1,29,1,0,9.247885808,14,117,0,0,0,18.48,55,42,41,0,1,1,1,1.993240704,1
70,0,19,1,0,4.502487571,30,41,1,0,0,16.54,48,53,47,0,0,1,1,0.963895671,0
66,0,17,1,1,6.270089003,93,54,0,1,0,15.69,64,56,60,1,1,1,1,0.265776664,0
54,1,9,1,0,3.945961259,126,138,0,1,0,30.96,69,53,66,1,0,1,1,0.708033334,0
45,1,30,1,1,4.99946191,2,21,0,0,0,6.51,42,43,59,0,0,1,1,0.193131826,0
46,1,34,1,0,5.635603098,159,55,0,0,0,20.71,60,61,46,0,0,0,0,-2.154192861,0
62,0,55,1,0,7.384934497,896.5,179,0,1,0,14.82,65,50,54,1,0,0,0,0.809955317,0
53,1,8,1,0,1.194403942,416,64,0,1,0,19.59,55,45,49,0,1,1,1,4.320985835,0
50,1,9,1,0,2.682971947,267,111,0,0,0,29.5,59,58,45,0,1,0,0,-0.163482299,0
59,1,46,1,0,1.909850059,113,59,0,0,0,11.06,45,50,43,1,1,1,1,0.508597608,0
52,1,24,1,0,4.920081422,107,29,1,1,0,17.62,56,55,54,0,1,1,1,3.523171971,1
52,1,23,1,0,2.335229499,294,155,0,0,0,19.76,67,52,72,0,1,1,0,0.116284142,0
73,0,34,1,1,6.131514353,11,0,0,0,0,12.57,50,42,60,1,0,0,0,-0.883591022,1
52,1,44,1,1,5.940992854,25,268,0,0,0,16.71,62,54,64,1,0,0,0,0.19286087,1
46,1,27,1,0,3.051702121,125,1,0,0,0,11.57,60,59,51,1,1,1,1,1.459402679,0
69,1,11,1,0,3.591622622,400,39,0,0,1,21.3,71,49,70,0,0,0,0,0.635801299,0
51,1,37,1,0,4.514316054,64,42,0,0,0,5.25,62,51,45,1,0,1,1,-1.307755215,0
63,0,15,1,1,4.522784106,7,19,0,0,0,18.03,57,61,61,0,1,1,1,-0.36140555,0
43,1,21,1,0,12.27879243,13,24,0,0,0,18.27,58,59,68,0,0,0,0,-0.524120598,0
54,1,42,0,0,10.65493909,136,270,0,0,0,7.46,65,64,51,0,0,0,0,-1.131435477,0
66,0,15,1,0,2.633006153,10,0,1,0,0,10.37,49,42,50,0,1,1,1,4.640853761,0
61,1,28,0,0,7.714606789,54,7,1,1,0,27.91,44,52,63,1,1,1,1,5.186584061,0
70,0,48,1,0,3.946526157,58,53,0,0,0,8.98,45,45,60,1,0,1,0,-1.468733763,0
56,1,11,1,0,4.972287712,73,43,0,0,1,6.83,38,53,61,0,0,0,0,0.813168716,0
37,1,21,1,0,3.790611014,53,0,0,0,0,7.39,55,57,53,0,0,1,1,-0.77010294,0
60,1,17,1,1,3.087404264,10,0,1,1,0,7.35,38,46,41,1,0,0,0,5.314593027,0
48,1,21,0,0,4.452307532,46,44,0,0,0,16.87,40,42,44,0,0,0,0,-1.438098916,1
48,1,11,1,1,3.086863276,75,55,1,1,0,3.44,60,50,65,1,1,1,1,-0.466240418,0
56,0,25,1,0,4.868151859,49,10,1,0,0,5.78,46,60,77,1,0,1,0,-0.803967163,0
42,1,25,1,0,3.190462458,381,70,0,0,0,21.15,68,42,45,0,1,1,1,-0.048473023,0
66,1,6,1,0,1.148082429,252,338,0,0,1,18.36,52,33,63,0,1,1,1,1.391441361,0
56,1,36,1,0,9.034415424,20,130,0,0,0,13.91,58,60,47,1,1,1,1,0.854393984,1
61,0,25,1,0,3.871192969,74,72,0,0,0,20.68,66,53,48,1,0,0,1,-0.672520599,0
63,0,11,1,0,6.038861031,53,28,0,1,0,16.21,43,69,32,1,0,0,0,-0.250186438,0
69,0,7,1,0,2.382409332,34,17,0,0,0,10.67,57,55,55,0,1,1,1,2.531043819,0
53,1,16,1,0,4.056444549,226,150,1,1,0,8.74,64,46,59,1,0,0,0,0.947317761,0
55,1,26,1,0,2.75550879,157,449,1,0,0,14.12,47,38,40,0,0,0,1,1.562433799,0
71,0,29,1,1,5.645978725,103,0,0,1,0,11.79,62,68,51,1,0,0,0,0.166864162,0
41,1,38,0,0,6.40745225,865,430,1,1,0,42.12,53,54,33,1,1,1,1,1.873863415,1
67,0,32,1,1,5.058161742,24,77,0,0,0,14.77,42,55,72,0,0,1,0,0.009958494,0
45,1,33,1,1,6.650287234,0,0,0,0,0,11.58,42,60,43,0,1,1,1,-0.193910141,0
56,1,21,0,0,1.757328761,216,711,0,0,0,18.96,47,44,65,1,0,1,1,0.274652648,0
53,1,27,1,0,2.083343075,108,99,0,0,0,13.7,66,49,53,1,0,0,0,-0.197875341,0
63,1,11,1,0,4.222788024,91,49,0,1,0,11.24,43,63,45,1,1,1,1,-0.471177711,0
61,1,11,1,1,1.609052833,41,65,0,1,0,3.49,64,28,44,1,0,0,0,-1.41237058,0
57,1,28,1,0,4.038043716,30,73,1,0,0,21.17,45,45,64,0,0,1,1,2.941781229,0
52,1,8,1,0,2.374391156,114,0,1,0,1,35.69,42,50,58,0,1,1,1,-0.804973897,0
32,1,8,1,1,10.5395576,10,19,0,0,0,22.17,66,81,42,0,1,1,1,0.454810706,1
59,0,26,1,0,3.514316209,632,361,0,0,0,12.47,64,64,60,0,1,1,1,-0.892675575,0
37,1,19,1,0,6.274819467,145,46,1,0,0,22.77,60,66,59,1,0,1,0,1.471782752,0
42,1,32,1,0,4.805653716,315,9,0,0,0,19.43,54,70,51,0,1,0,1,0.789581657,0
66,0,17,1,0,6.404343979,37,48,0,0,0,18.09,49,54,61,0,0,0,0,-0.792849597,0
54,1,19,0,0,11.33800582,687,310,1,0,1,33.8,63,63,50,0,0,0,0,-1.472851148,0
42,1,8,1,0,3.953151488,82,167,1,1,0,16.49,33,73,49,0,1,1,1,4.743975803,1
76,0,33,1,0,3.217986714,180,41,1,0,0,15.37,47,64,58,0,1,1,1,0.143371508,1
60,1,33,1,0,8.113182924,187,136,1,0,0,9.67,67,59,70,0,0,1,1,2.07163814,0
44,1,13,1,0,6.618379533,48,33,1,0,0,6.51,56,71,51,0,0,0,0,-0.376508146,0
43,1,20,1,0,5.547369296,84,94,1,0,0,18.81,60,59,56,1,1,1,1,1.178907486,1
59,0,29,1,0,2.673483893,71,43,1,0,0,11.15,53,45,55,0,1,1,1,3.371911348,0
59,0,22,1,0,1.547906105,533,79,0,0,0,10.34,60,47,56,0,1,0,0,-0.345355294,0
56,1,23,1,0,9.788541692,63,302,0,0,0,8.71,57,57,54,0,1,1,1,-0.646356991,0
53,1,16,1,0,5.027265728,64,25,0,1,0,20.34,56,51,40,0,1,1,1,4.870918646,1
59,1,23,1,0,8.139558069,107,236,0,0,0,18.21,45,73,47,0,0,0,1,1.353304713,0
48,1,17,1,0,5.349069993,49,36,0,0,0,23.98,44,82,70,0,0,0,0,-0.763450086,0
48,1,32,1,0,4.557301847,147,10,0,0,0,13.16,56,67,48,0,1,1,1,-1.073345066,0
49,1,12,1,0,4.472064173,197,170,1,0,0,21.45,66,66,47,1,1,1,1,0.745472947,1
46,0,26,1,0,7.082010507,27,115,1,0,0,13.01,52,57,29,0,1,1,1,0.020246957,0
58,0,15,0,0,3.790229282,366,181,1,1,0,25.21,53,65,53,0,1,1,1,4.627555478,1
63,1,21,1,0,2.215716891,74,29,0,0,0,16.99,51,39,75,0,1,1,1,0.418875323,1
72,0,22,1,0,3.38238215,191,29,0,0,0,14.03,79,44,59,1,1,1,1,-1.466456739,1
39,1,29,0,0,10.60797264,96,104,0,0,0,14.81,62,63,61,1,1,0,1,0.623344022,0
68,0,11,1,0,3.17379863,57,179,0,0,0,3.31,45,56,51,0,0,1,1,0.727146797,0
43,1,45,1,0,5.069135815,190,142,1,0,0,13.08,54,47,73,0,0,0,0,-0.983708811,0
40,1,33,1,1,4.529211079,4,0,1,0,0,8.29,37,52,43,1,1,1,1,2.173376996,0
60,1,17,1,0,8.150058747,235,28,0,1,0,6.79,67,59,57,0,0,1,1,-0.592252244,0
59,0,26,1,0,2.173934069,111,59,1,0,0,3.16,47,57,53,0,0,0,0,0.9818902,0
52,1,24,1,0,6.51274917,0,38,0,0,0,10.22,39,46,64,1,1,1,1,-0.326509122,0
58,0,40,1,0,9.945931558,0,0,0,0,0,25.7,50,66,69,1,0,1,1,-0.662016867,0
68,0,20,1,1,4.216877731,19,6,1,1,0,12.44,61,56,60,0,1,1,0,-0.432927822,0
66,1,26,0,0,4.1015762,99,60,0,0,0,24.04,48,40,57,1,0,0,1,0.627994411,0
51,1,19,1,0,6.381548948,10,123,0,0,0,15.35,51,65,63,0,1,1,1,-0.052112731,0
60,0,23,1,1,3.491797943,0,1,0,0,0,30.3,50,59,49,0,1,1,1,6.298176719,0
66,0,24,1,0,10.36972385,12,0,0,0,0,13.06,52,70,65,1,1,1,1,1.891045393,0
55,1,32,1,1,5.537643793,63,5,0,0,0,27.73,61,62,73,0,1,0,1,-1.162796387,0
63,1,34,1,0,4.23137676,49,28,0,0,0,26.86,45,60,48,1,0,1,1,3.262854377,0
66,1,9,1,0,2.390894739,2,2,0,1,0,24.32,46,38,58,0,0,1,0,-0.801314696,0
53,1,14,1,0,4.186618314,146,144,0,0,0,13.62,55,64,58,1,0,0,1,0.524822728,0
58,1,22,1,0,4.757702519,38,82,0,0,0,12.58,58,61,66,1,0,1,1,-1.196087675,0
64,0,15,1,0,5.445356201,56,14,1,0,1,15.33,46,49,47,0,0,1,0,0.744015712,0
58,0,21,1,0,4.520127696,64,140,0,0,0,15.32,73,55,54,1,1,1,1,0.204775039,0
46,1,29,1,0,5.594146551,75,57,1,0,0,18.94,34,71,57,0,1,1,1,3.052711857,0
50,1,17,0,0,1.936742898,142,56,0,0,0,39.75,47,59,50,0,1,1,1,-0.30007932,0
45,1,25,1,0,3.617483763,54,35,0,0,0,18.35,41,37,63,0,1,1,1,5.110996146,0
47,1,8,1,1,2.729672913,1,25,0,0,0,8.67,56,42,42,1,0,1,1,-0.644377202,0
58,1,12,1,0,1.776290989,159,30,1,1,0,5.95,58,55,63,0,1,1,1,5.132617839,0
59,1,22,1,0,5.058260637,34,23,0,0,0,8.69,63,58,44,1,0,0,0,1.908308586,0
57,1,34,1,0,12.49547415,90,339,0,0,0,8.93,70,52,53,0,0,1,0,-0.547226809,0
60,1,25,1,0,8.740461158,16,0,0,0,0,23.92,54,80,65,0,0,0,0,-0.991649438,0
65,0,33,1,0,5.089611834,119,156,0,0,0,12.2,49,48,58,1,1,0,0,2.447226734,0
54,1,12,0,0,3.048633788,469,711,0,0,0,26.98,67,44,65,1,0,1,0,0.784873673,1
55,0,12,1,0,4.828671643,113,29,1,1,0,19.49,34,65,54,1,1,0,1,3.684878222,1
71,0,19,1,0,3.921616396,86,0,1,0,1,19.34,48,45,70,0,1,1,1,-0.034738207,0
74,0,17,1,0,7.158396411,28,58,0,0,0,19.74,55,56,47,0,1,1,1,-0.582910852,1
71,0,30,0,0,4.953375205,65,0,1,0,0,34.43,41,52,50,1,0,1,0,0.503716559,0
61,0,13,1,0,6.295626361,0,10,0,0,0,8.62,39,55,53,1,1,1,0,1.06269189,0
63,1,10,1,0,2.831415093,186,4,1,0,1,16.47,56,41,48,1,0,0,0,0.65292741,0
57,1,16,1,0,2.224423056,158,105,1,1,0,5.39,43,44,55,1,0,0,0,-0.28564588,0
54,1,9,1,0,4.945549366,69,63,0,1,0,5.56,59,63,41,1,1,1,1,-0.716530074,0
63,0,27,1,0,6.810451277,5,27,0,0,0,15.93,36,60,50,0,1,1,1,5.147503456,0
54,1,15,0,0,4.005951938,3,70,0,0,0,14.67,43,50,53,0,1,1,1,-0.015439573,0
51,1,30,1,0,2.84487887,63,34,1,0,0,15.15,48,46,48,0,0,0,0,1.050540291,0
37,1,14,1,1,6.628379255,16,55,0,0,0,12.64,64,53,57,0,1,1,1,-0.383760699,0
59,0,49,1,0,7.01898671,129,101,1,0,0,6.82,52,49,55,1,1,1,1,0.936927797,0
44,1,20,1,1,3.640916277,57,53,0,0,0,17.28,59,52,52,1,0,0,1,1.505035467,1
67,0,23,1,0,3.015529653,41,1,0,0,0,45.19,39,60,72,0,1,0,1,-0.713474482,0
76,0,22,1,0,3.551255835,377,74,0,0,0,19.05,65,56,61,1,0,0,0,-0.163719672,0
60,1,16,1,0,3.382239163,274,153,0,1,0,16.22,61,65,57,1,0,1,1,0.167188797,0
62,1,12,1,0,5.023816904,460,214,0,0,1,12,69,48,66,0,1,0,0,1.233696673,1
70,0,15,0,0,6.173126063,118,57,0,1,0,13.13,54,54,57,0,1,1,0,0.172602916,0
61,0,39,1,1,6.012093596,61,90,1,0,0,6.97,58,66,68,0,0,0,0,-1.062689394,0
50,1,20,1,0,3.890465948,88,16,1,1,0,24.25,43,61,73,0,1,1,1,-0.935161755,1
52,1,14,1,0,3.790571308,172,185,0,0,0,25.55,61,62,53,0,0,1,1,-0.590359162,1
45,1,32,1,0,3.494183487,61,24,0,0,0,25.3,43,61,50,0,0,0,0,-0.018886895,0
35,1,25,1,0,4.399475373,84,13,0,0,0,10.48,60,50,47,0,1,1,1,3.885905134,0
49,0,16,1,0,11.17446224,24,30,1,0,0,21.45,46,59,53,1,0,0,0,0.136533721,0
29,1,17,1,0,6.580645466,0,0,0,0,0,13.18,31,38,61,1,0,1,1,4.62087754,0
52,1,34,1,0,5.186073483,83,147,1,0,0,13.96,45,48,55,0,0,1,0,4.030611349,0
63,0,25,1,0,7.138411264,47,34,1,1,0,6.84,44,58,40,0,0,0,0,1.391753007,0
72,0,27,1,0,1.968779951,41,74,0,0,0,21.95,45,43,35,1,0,1,0,2.234539286,0
54,1,20,1,0,2.39991035,25,419,0,0,0,5.8,42,51,41,1,1,1,0,3.494952967,0
36,1,68,1,0,12.98687476,156,61,0,0,0,15.8,66,59,47,1,1,1,1,1.930641435,0
55,1,37,1,1,3.955042875,54,54,1,0,0,22.28,61,54,57,0,1,1,1,0.018485414,0
57,1,19,1,0,4.141183425,10,10,1,0,0,17.3,44,29,49,0,1,1,1,6.188694775,0
56,1,8,1,0,4.004251179,34,215,0,0,0,28.98,64,57,56,1,0,1,1,0.224954221,0
69,1,22,1,0,4.642275388,702,136,0,0,1,24.98,65,62,54,1,1,1,1,0.330155619,0
66,0,18,1,1,7.499646201,68,462,1,0,0,7.63,75,52,39,0,1,1,1,-0.612668261,0
44,1,14,1,1,3.396401202,92,55,1,1,0,13.61,59,52,64,1,0,0,0,-0.221464827,0
56,1,20,1,0,5.584493018,106,45,1,1,0,11.06,67,52,43,1,1,1,1,-1.912144601,1
63,0,19,1,0,3.158895734,81,22,0,0,0,16.23,54,43,53,0,1,0,0,-0.284376591,0
49,1,16,1,1,3.363373812,2,21,0,0,0,43.04,45,37,42,0,0,0,0,0.215871788,0
58,1,11,1,1,9.315164312,0,106,0,1,0,22.85,53,73,53,1,1,1,1,0.282354739,0
57,1,21,1,0,5.74568362,22,4,1,0,0,25.21,57,58,56,0,1,1,1,0.351335797,0
48,1,16,0,0,4.647018746,264,223,1,1,0,12.99,47,47,55,0,0,0,0,0.026829879,1
53,1,28,0,0,5.408365243,57,48,0,0,0,29.87,51,38,42,1,0,0,0,-1.513569381,0
63,0,22,1,0,6.641041322,194,19,0,0,0,31.8,70,63,69,0,0,1,0,1.450001132,0
68,0,17,1,0,2.613443079,174,110,0,1,0,21,56,52,58,1,0,1,1,1.781993297,0
54,1,28,0,0,7.216816578,427,59,0,0,0,6.62,67,72,36,0,0,0,0,1.149929694,1
65,1,11,1,0,2.243250813,406,221,1,1,0,21.32,64,51,58,1,1,1,1,0.1863713,0
49,1,20,1,0,2.591630973,896.5,133,0,1,0,19.27,63,58,62,1,1,1,1,-1.52784787,0
59,1,12,1,1,4.644504315,23,95,0,1,0,24.55,52,46,42,0,1,1,1,4.693561281,0
